,close,high,low,open,time,volumefrom,volumeto
1618,11473.35,11473.35,11467.84,11469.56,1520121000,42.76,490645.23
1619,11469.56,11469.56,11458.64,11459.11,1520120940,31.75,364483.14
1620,11458.94,11459.99,11457.1,11457.1,1520120880,11.66,134158.72
1621,11457.0,11457.4,11455.26,11455.26,1520120820,7.77,89249.42
1622,11455.32,11456.17,11450.55,11451.71,1520120760,12.04,138318.77
1623,11451.49,11451.57,11448.02,11451.57,1520120700,12.76,146310.96
1624,11451.56,11452.16,11448.16,11450.12,1520120640,11.5,132357.88
1625,11450.18,11451.03,11446.6,11450.46,1520120580,18.32,209852.26
1626,11449.34,11455.99,11444.18,11455.67,1520120520,66.7,762241.9
1627,11455.67,11458.27,11454.82,11457.64,1520120460,44.81,512321.99
1628,11457.64,11458.95,11457.21,11458.13,1520120400,23.42,270643.09
1629,11458.13,11464.51,11457.77,11463.6,1520120340,15.66,179806.83
1630,11463.87,11464.01,11461.89,11462.34,1520120280,21.79,252836.2
1631,11462.87,11463.39,11456.24,11457.83,1520120220,30.01,344307.35
1632,11457.83,11458.19,11452.78,11454.43,1520120160,9.54,110559.37
1633,11454.43,11456.58,11449.06,11449.06,1520120100,22.82,263271.22
1634,11450.44,11456.43,11449.99,11452.89,1520120040,18.0,206629.64
1635,11452.89,11453.67,11450.55,11450.79,1520119980,29.51,342053.37
1636,11450.79,11452.51,11444.35,11445.3,1520119920,32.06,367672.87
1637,11445.3,11470.09,11445.3,11469.62,1520119860,76.06,872003.61
1638,11469.98,11475.47,11465.51,11465.7,1520119800,116.98,1341763.77
1639,11465.7,11467.28,11460.61,11461.0,1520119740,110.42,1264298.32
1640,11461.0,11462.84,11456.17,11456.92,1520119680,74.81,856208.55
1641,11456.79,11459.11,11446.82,11447.07,1520119620,95.31,1091373.64
1642,11447.07,11447.5,11443.42,11444.49,1520119560,34.01,389660.04
1643,11444.49,11445.23,11443.44,11443.88,1520119500,25.75,294447.71
1644,11443.69,11444.12,11431.94,11433.13,1520119440,76.19,870085.48
1645,11433.37,11433.37,11426.55,11428.71,1520119380,46.01,526110.85
1646,11428.85,11429.71,11426.88,11426.88,1520119320,43.26,498191.65
1647,11426.54,11427.12,11422.58,11422.58,1520119260,43.83,499947.03
1648,11422.58,11424.03,11415.6,11415.95,1520119200,23.02,262575.91
1649,11415.51,11415.94,11411.91,11412.26,1520119140,7.9,90291.45
1650,11412.26,11415.48,11409.5,11413.33,1520119080,13.4,152727.16
1651,11413.19,11415.63,11409.84,11410.41,1520119020,20.86,240856.65
1652,11410.31,11410.31,11401.54,11401.54,1520118960,16.18,184404.48
1653,11401.29,11403.66,11399.4,11401.02,1520118900,21.67,248909.71
1654,11401.02,11401.47,11397.58,11401.08,1520118840,8.46,97407.18
1655,11401.08,11402.48,11396.8,11398.01,1520118780,25.55,291500.11
1656,11398.37,11405.44,11398.37,11403.36,1520118720,21.86,249214.01
1657,11401.81,11404.02,11401.21,11401.39,1520118660,24.3,279669.7
1658,11401.28,11406.5,11401.15,11404.82,1520118600,17.36,198251.48
1659,11404.36,11407.54,11400.2,11404.98,1520118540,36.73,419874.62
1660,11404.98,11405.32,11397.22,11401.77,1520118480,63.79,728290.77
1661,11401.77,11407.26,11401.34,11407.26,1520118420,46.97,536044.81
1662,11407.28,11410.11,11406.47,11410.11,1520118360,25.11,286722.73
1663,11410.11,11413.15,11408.76,11412.67,1520118300,32.02,366034.24
1664,11412.85,11419.05,11412.85,11416.59,1520118240,59.69,687319.35
1665,11416.59,11417.17,11412.53,11415.4,1520118180,40.47,462903.84
1666,11415.31,11431.69,11398.26,11399.05,1520118120,348.94,3988611.24
1667,11399.13,11402.11,11397.88,11400.23,1520118060,90.9,1040480.93
1668,11401.18,11409.62,11399.18,11408.81,1520118000,67.42,771461.78
1669,11408.76,11409.44,11407.64,11408.77,1520117940,42.49,488033.44
1670,11408.78,11409.22,11407.06,11409.21,1520117880,39.83,455803.44
1671,11408.74,11417.44,11407.83,11416.86,1520117820,59.0,675260.18
1672,11415.41,11419.42,11413.3,11418.27,1520117760,51.75,595840.17
1673,11418.27,11419.19,11402.38,11404.02,1520117700,168.64,1924049.28
1674,11404.02,11423.19,11366.04,11366.04,1520117640,482.78,5512805.24
1675,11366.04,11367.69,11358.0,11360.71,1520117580,86.52,981832.55
1676,11360.71,11361.68,11359.15,11359.21,1520117520,8.12,92220.96
1677,11359.21,11361.22,11351.25,11352.02,1520117460,97.77,1112120.58
1678,11352.02,11352.22,11349.53,11349.53,1520117400,11.98,136196.85
1679,11349.53,11349.53,11345.58,11346.89,1520117340,23.21,267135.57
1680,11346.89,11347.01,11343.56,11345.27,1520117280,8.4,96014.51
1681,11345.27,11347.83,11343.36,11344.33,1520117220,13.58,154370.03
1682,11344.77,11346.9,11340.24,11343.46,1520117160,26.87,306999.69
1683,11343.46,11348.32,11342.18,11347.2,1520117100,18.36,208940.97
1684,11347.2,11347.2,11340.26,11344.87,1520117040,62.17,701080.72
1685,11344.73,11345.66,11341.49,11341.6,1520116980,42.08,479513.74
1686,11341.83,11341.83,11333.04,11333.04,1520116920,18.45,209556.51
1687,11326.21,11333.04,11316.56,11317.57,1520116860,52.59,595055.05
1688,11317.57,11323.21,11313.82,11323.21,1520116800,40.06,453839.41
1689,11323.27,11340.73,11316.68,11339.85,1520116740,105.6,1194457.74
1690,11339.85,11342.34,11336.94,11340.64,1520116680,12.82,146634.54
1691,11340.64,11342.79,11338.1,11341.5,1520116620,14.39,164372.38
1692,11341.5,11342.35,11339.43,11341.63,1520116560,22.43,254581.75
1693,11341.63,11343.78,11337.23,11342.07,1520116500,29.96,340382.09
1694,11343.48,11344.62,11339.79,11344.23,1520116440,38.88,440645.55
1695,11344.23,11344.23,11342.09,11343.28,1520116380,14.23,161341.94
1696,11343.11,11347.85,11340.98,11347.43,1520116320,10.94,124154.49
1697,11347.43,11348.3,11342.95,11347.38,1520116260,10.84,125749.14
1698,11347.87,11347.87,11340.56,11345.16,1520116200,36.79,420963.32
1699,11343.67,11346.27,11337.24,11340.29,1520116140,46.05,522539.0
1700,11340.29,11340.58,11337.41,11337.42,1520116080,3.92,44622.07
1701,11337.3,11337.95,11335.55,11335.72,1520116020,4.05,46037.93
1702,11335.97,11337.01,11335.01,11336.18,1520115960,12.18,139880.42
1703,11336.18,11337.79,11335.23,11336.31,1520115900,8.87,102490.4
1704,11336.32,11338.14,11336.11,11338.14,1520115840,11.83,136267.91
1705,11338.14,11338.55,11335.35,11335.35,1520115780,11.79,133998.35
1706,11335.35,11336.96,11333.41,11336.47,1520115720,24.32,275140.42
1707,11336.47,11340.49,11336.47,11340.49,1520115660,17.88,203465.95
1708,11340.49,11341.69,11337.4,11340.81,1520115600,19.8,224663.33
1709,11340.81,11343.74,11340.81,11341.38,1520115540,18.71,212580.59
1710,11340.06,11342.66,11340.06,11342.15,1520115480,7.65,87016.03
1711,11342.15,11342.16,11339.12,11339.54,1520115420,9.66,110562.54
1712,11339.54,11339.54,11332.77,11332.77,1520115360,20.53,233999.27
1713,11332.77,11335.03,11321.76,11330.83,1520115300,25.4,287853.69
1714,11330.83,11341.79,11330.33,11340.96,1520115240,18.38,210005.66
1715,11341.1,11341.95,11338.89,11341.38,1520115180,11.29,128757.12
1716,11341.38,11345.61,11340.62,11345.61,1520115120,24.43,279982.81
1717,11345.64,11347.6,11338.5,11338.62,1520115060,16.43,187632.92
1718,11338.62,11339.05,11334.22,11334.65,1520115000,19.64,225063.39
1719,11334.81,11339.32,11334.81,11338.47,1520114940,25.57,296784.26
1720,11338.47,11340.94,11338.22,11338.26,1520114880,21.14,241826.44
1721,11338.22,11346.39,11337.84,11346.34,1520114820,48.86,555486.24
1722,11346.17,11347.7,11341.39,11341.39,1520114760,54.64,622095.66
1723,11344.38,11344.78,11335.34,11335.71,1520114700,20.52,233068.36
1724,11335.34,11335.71,11317.29,11317.29,1520114640,110.22,1253080.64
1725,11317.76,11317.76,11314.43,11315.51,1520114580,17.15,195522.63
1726,11315.43,11317.5,11313.92,11313.92,1520114520,19.52,221894.04
1727,11315.3,11316.0,11312.08,11312.58,1520114460,29.72,337947.94
1728,11312.41,11316.72,11311.44,11316.72,1520114400,14.87,169380.33
1729,11315.91,11316.91,11307.81,11308.24,1520114340,86.1,974135.83
1730,11308.24,11310.44,11305.62,11308.96,1520114280,26.7,304131.38
1731,11309.06,11309.06,11295.43,11295.43,1520114220,54.58,616706.23
1732,11295.21,11311.69,11295.18,11311.69,1520114160,60.32,681012.86
1733,11310.57,11314.81,11310.3,11312.52,1520114100,16.56,187717.69
1734,11312.95,11318.74,11312.1,11315.73,1520114040,20.39,230978.12
1735,11315.73,11317.34,11314.72,11316.47,1520113980,42.64,485584.31
1736,11316.47,11318.08,11314.95,11314.95,1520113920,15.98,181931.71
1737,11314.94,11317.74,11310.67,11311.21,1520113860,17.4,196985.29
1738,11311.35,11312.17,11308.54,11310.71,1520113800,35.21,398786.13
1739,11311.69,11314.13,11309.99,11314.13,1520113740,25.33,286689.8
1740,11313.13,11315.82,11311.89,11315.41,1520113680,35.88,408522.0
1741,11315.41,11317.12,11314.94,11315.37,1520113620,9.43,107718.03
1742,11315.37,11315.86,11301.3,11301.3,1520113560,32.25,366459.69
1743,11301.3,11302.31,11290.43,11291.72,1520113500,61.55,696917.27
1744,11292.3,11311.63,11289.81,11300.15,1520113440,200.89,2275982.25
1745,11300.35,11320.06,11298.65,11318.4,1520113380,205.93,2328693.67
1746,11318.5,11331.32,11318.5,11330.88,1520113320,27.71,314445.04
1747,11330.88,11335.71,11330.88,11334.43,1520113260,35.01,397217.2
1748,11334.43,11337.05,11333.83,11334.71,1520113200,26.03,297803.34
1749,11334.71,11338.67,11333.38,11336.06,1520113140,22.13,251633.12
1750,11334.66,11339.15,11332.93,11334.89,1520113080,25.01,285460.33
1751,11339.57,11339.57,11329.5,11329.5,1520113020,20.53,233368.28
1752,11329.5,11329.5,11325.12,11326.18,1520112960,19.07,217881.63
1753,11326.18,11327.76,11303.67,11307.51,1520112900,63.23,718312.67
1754,11307.51,11336.97,11307.29,11336.97,1520112840,71.4,809892.72
1755,11332.2,11353.33,11332.2,11353.33,1520112780,91.0,1041507.06
1756,11353.33,11362.73,11353.33,11362.3,1520112720,28.98,328844.92
1757,11362.46,11364.97,11360.17,11364.97,1520112660,20.75,238721.9
1758,11364.52,11368.99,11364.52,11366.32,1520112600,25.46,290085.46
1759,11366.31,11368.99,11364.7,11364.7,1520112540,30.21,347580.3
1760,11364.7,11364.82,11361.06,11362.0,1520112480,49.22,567875.99
1761,11362.27,11362.48,11359.47,11359.47,1520112420,18.24,207042.87
1762,11359.47,11359.86,11357.15,11359.39,1520112360,31.33,355928.68
1763,11359.39,11359.39,11351.76,11352.18,1520112300,21.55,245147.12
1764,11352.18,11355.12,11351.07,11354.05,1520112240,27.22,309962.7
1765,11354.05,11356.14,11350.23,11355.72,1520112180,19.33,220084.88
1766,11355.71,11358.62,11352.37,11352.37,1520112120,52.64,610311.42
1767,11352.37,11353.13,11348.98,11349.76,1520112060,66.29,777772.91
1768,11349.76,11350.67,11344.75,11344.75,1520112000,21.54,248318.02
1769,11345.14,11345.71,11342.35,11342.35,1520111940,27.04,307119.23
1770,11342.35,11344.63,11339.5,11340.84,1520111880,35.74,404967.78
1771,11340.84,11351.8,11340.3,11350.28,1520111820,74.29,843371.6
1772,11350.28,11354.61,11347.94,11352.15,1520111760,23.4,267826.28
1773,11351.8,11352.32,11341.66,11341.91,1520111700,58.21,664129.18
1774,11344.22,11358.0,11340.71,11356.86,1520111640,92.88,1056796.09
1775,11356.86,11358.46,11355.01,11355.61,1520111580,51.46,583998.97
1776,11355.6,11356.84,11352.85,11352.85,1520111520,40.55,460825.3
1777,11353.59,11353.59,11348.29,11348.29,1520111460,36.15,413307.93
1778,11348.29,11350.83,11338.88,11339.37,1520111400,59.75,677693.95
1779,11339.37,11339.37,11329.18,11329.18,1520111340,27.49,311523.18
1780,11329.18,11329.63,11326.79,11328.54,1520111280,13.69,155332.77
1781,11327.39,11328.48,11323.79,11323.79,1520111220,31.6,360443.2
1782,11323.79,11325.9,11317.48,11320.49,1520111160,35.66,404753.54
1783,11320.49,11320.49,11314.36,11315.04,1520111100,24.21,274992.99
1784,11315.04,11318.9,11312.85,11313.91,1520111040,43.2,490992.3
1785,11313.91,11315.63,11309.82,11311.39,1520110980,29.33,332179.39
1786,11311.39,11314.05,11309.46,11311.31,1520110920,27.8,315515.12
1787,11311.31,11322.15,11309.72,11322.15,1520110860,46.76,531269.2
1788,11322.1,11329.39,11320.8,11326.17,1520110800,104.88,1191395.72
1789,11326.17,11336.45,11326.17,11330.08,1520110740,63.43,725282.56
1790,11330.08,11338.67,11318.13,11318.72,1520110680,128.41,1455500.22
1791,11318.72,11318.72,11297.08,11297.58,1520110620,155.54,1758951.03
1792,11297.6,11298.45,11290.48,11293.38,1520110560,54.04,615343.52
1793,11291.0,11295.04,11288.09,11294.38,1520110500,77.88,883499.03
1794,11294.38,11294.39,11286.39,11288.1,1520110440,35.13,397581.31
1795,11287.77,11288.6,11281.68,11282.96,1520110380,52.63,593769.02
1796,11282.87,11288.53,11280.2,11288.53,1520110320,110.8,1264296.89
1797,11286.65,11306.28,11280.54,11297.03,1520110260,351.06,3960872.78
1798,11299.42,11299.42,11284.23,11285.01,1520110200,104.47,1188572.9
1799,11281.15,11298.55,11280.68,11298.55,1520110140,101.7,1155694.55
1800,11298.57,11303.71,11295.3,11303.71,1520110080,94.75,1081599.13
1801,11303.53,11305.23,11279.71,11291.8,1520110020,292.93,3308302.5
1802,11293.49,11317.94,11291.31,11317.06,1520109960,199.31,2251513.41
1803,11317.08,11340.08,11316.66,11339.66,1520109900,163.01,1863180.03
1804,11339.66,11349.91,11335.9,11346.86,1520109840,58.33,662120.89
1805,11346.63,11351.8,11343.33,11343.75,1520109780,52.71,599270.15
1806,11343.38,11347.7,11330.88,11333.0,1520109720,294.77,3335348.34
1807,11335.3,11337.01,11330.26,11334.42,1520109660,83.34,954933.84
1808,11334.49,11337.39,11321.58,11322.01,1520109600,71.59,812930.61
1809,11322.01,11331.03,11319.76,11331.03,1520109540,82.31,935743.88
1810,11331.11,11348.79,11331.11,11348.65,1520109480,97.97,1112691.28
1811,11349.68,11362.04,11349.68,11362.03,1520109420,36.87,419949.53
1812,11362.01,11371.52,11358.69,11370.02,1520109360,141.52,1621971.43
1813,11370.02,11370.02,11354.24,11354.24,1520109300,91.58,1042154.87
1814,11354.24,11354.72,11337.07,11340.19,1520109240,143.87,1642519.52
1815,11340.26,11358.56,11339.87,11351.93,1520109180,131.69,1497530.62
1816,11352.85,11355.31,11318.42,11318.57,1520109120,299.54,3416699.38
1817,11318.36,11349.91,11311.44,11344.91,1520109060,698.31,7895731.29
1818,11346.35,11405.64,11345.62,11404.36,1520109000,465.31,5296235.45
1819,11405.22,11453.2,11405.22,11442.32,1520108940,401.18,4607925.81
1820,11453.5,11482.02,11453.5,11480.14,1520108880,132.06,1517891.2
1821,11480.14,11486.95,11480.14,11486.91,1520108820,17.09,196721.4
1822,11486.91,11488.75,11482.62,11488.63,1520108760,9.86,113625.24
1823,11488.63,11488.91,11487.85,11488.86,1520108700,13.38,155609.15
1824,11488.97,11489.4,11488.32,11488.6,1520108640,8.46,97959.48
1825,11488.6,11489.94,11487.63,11488.83,1520108580,14.59,168026.43
1826,11488.83,11488.83,11486.55,11486.63,1520108520,11.76,136484.85
1827,11486.63,11487.47,11484.1,11484.82,1520108460,8.95,103301.76
1828,11484.82,11484.83,11480.25,11481.23,1520108400,20.05,230604.79
1829,11481.23,11482.84,11481.23,11481.31,1520108340,9.66,111401.11
1830,11481.47,11483.17,11479.82,11483.1,1520108280,30.53,360543.66
1831,11483.1,11486.75,11482.95,11486.19,1520108220,7.38,84603.92
1832,11486.19,11486.94,11484.89,11486.2,1520108160,14.1,164235.09
1833,11486.2,11486.2,11482.74,11484.43,1520108100,10.09,118562.88
1834,11484.43,11484.43,11482.02,11483.23,1520108040,20.55,238781.84
1835,11483.23,11483.94,11482.32,11483.68,1520107980,8.55,98118.17
1836,11483.74,11485.01,11482.94,11485.01,1520107920,10.97,126946.5
1837,11485.01,11486.35,11479.93,11480.01,1520107860,21.33,244540.18
1838,11480.24,11482.08,11479.4,11481.73,1520107800,18.82,216142.17
1839,11481.73,11491.22,11480.49,11491.22,1520107740,56.81,654539.18
1840,11491.22,11491.93,11490.56,11491.92,1520107680,7.08,81440.11
1841,11491.92,11492.37,11486.74,11487.9,1520107620,7.19,83469.7
1842,11490.49,11494.66,11487.63,11493.75,1520107560,22.21,255620.24
1843,11493.75,11494.53,11492.69,11493.47,1520107500,15.96,186404.84
1844,11493.5,11495.96,11490.46,11495.33,1520107440,18.4,211459.01
1845,11495.33,11495.35,11491.94,11491.95,1520107380,7.95,91418.69
1846,11491.85,11495.04,11489.56,11493.24,1520107320,17.15,197910.82
1847,11493.24,11493.24,11488.4,11488.88,1520107260,10.25,118609.69
1848,11488.88,11489.17,11487.15,11488.77,1520107200,18.69,215550.7
1849,11488.31,11489.47,11487.98,11488.97,1520107140,14.03,161798.74
1850,11488.88,11489.37,11484.77,11485.74,1520107080,20.42,236310.02
1851,11486.34,11487.18,11485.34,11485.77,1520107020,28.98,334139.45
1852,11485.77,11493.03,11478.96,11493.03,1520106960,47.13,544584.28
1853,11493.03,11497.99,11492.31,11494.08,1520106900,18.07,210729.37
1854,11494.08,11494.63,11492.17,11493.7,1520106840,10.92,127967.57
1855,11493.7,11496.96,11491.12,11495.47,1520106780,13.44,155535.26
1856,11497.46,11498.35,11495.15,11496.19,1520106720,42.68,490657.9
1857,11496.19,11506.41,11494.06,11506.29,1520106660,67.29,773473.42
1858,11505.88,11506.25,11504.12,11504.12,1520106600,17.17,199687.88
1859,11504.12,11505.3,11502.85,11505.3,1520106540,7.46,87695.15
1860,11505.49,11506.53,11503.3,11503.3,1520106480,66.97,770065.31
1861,11502.89,11507.45,11500.66,11500.66,1520106420,82.18,947073.42
1862,11500.6,11501.03,11493.24,11493.24,1520106360,32.47,373664.56
1863,11493.3,11493.3,11492.13,11492.86,1520106300,11.49,133635.55
1864,11492.58,11492.94,11491.63,11491.88,1520106240,20.11,232615.84
1865,11491.88,11493.11,11491.61,11492.69,1520106180,29.97,347038.75
1866,11492.55,11493.09,11490.04,11490.18,1520106120,9.43,109012.75
1867,11490.25,11490.93,11488.32,11490.93,1520106060,20.47,236817.43
1868,11490.93,11492.49,11488.42,11492.49,1520106000,15.2,174760.4
1869,11492.49,11494.26,11492.06,11493.49,1520105940,9.8,114897.88
1870,11493.27,11493.87,11489.75,11490.18,1520105880,33.22,385057.12
1871,11490.18,11490.54,11480.91,11480.91,1520105820,28.99,335258.06
1872,11480.91,11480.97,11474.33,11476.42,1520105760,24.78,285144.98
1873,11476.42,11493.38,11476.2,11493.14,1520105700,102.56,1177633.98
1874,11493.14,11495.25,11492.02,11495.25,1520105640,16.11,187886.22
1875,11495.25,11495.68,11489.58,11495.23,1520105580,21.57,248232.39
1876,11495.23,11495.68,11494.1,11494.11,1520105520,3.73,42942.53
1877,11493.92,11494.28,11491.39,11494.28,1520105460,23.46,271808.36
1878,11494.28,11494.28,11492.82,11492.82,1520105400,24.68,289224.93
1879,11492.8,11494.99,11492.47,11493.68,1520105340,8.29,95157.64
1880,11493.68,11494.83,11492.65,11492.65,1520105280,11.71,134792.51
1881,11492.65,11493.11,11491.59,11493.11,1520105220,23.91,278427.16
1882,11493.11,11493.75,11490.58,11491.27,1520105160,43.17,512497.4
1883,11491.27,11493.02,11491.23,11492.96,1520105100,15.31,178807.83
1884,11492.3,11494.1,11492.19,11492.38,1520105040,23.12,266865.12
1885,11492.38,11497.41,11486.89,11497.41,1520104980,18.97,218415.69
1886,11497.41,11497.42,11494.59,11495.01,1520104920,16.24,187636.51
1887,11495.17,11495.17,11492.08,11492.08,1520104860,10.28,120468.44
1888,11492.08,11492.88,11492.08,11492.61,1520104800,7.85,90485.13
1889,11492.49,11493.92,11492.15,11493.4,1520104740,34.24,398066.14
1890,11493.4,11497.05,11492.82,11497.05,1520104680,15.68,181482.98
1891,11497.05,11497.06,11494.33,11494.34,1520104620,16.44,190191.91
1892,11494.34,11495.25,11493.25,11494.45,1520104560,25.37,294740.5
1893,11494.45,11494.94,11493.01,11493.35,1520104500,15.91,185114.17
1894,11493.12,11493.12,11491.6,11492.11,1520104440,19.45,223437.72
1895,11492.11,11493.52,11487.76,11492.47,1520104380,19.38,222897.17
1896,11492.47,11495.64,11492.47,11494.78,1520104320,20.31,236569.31
1897,11494.78,11497.02,11494.44,11497.02,1520104260,40.89,473215.31
1898,11497.02,11509.66,11496.6,11506.8,1520104200,114.02,1311172.17
1899,11506.8,11507.58,11504.54,11504.54,1520104140,13.41,154981.63
1900,11504.54,11508.02,11503.62,11506.53,1520104080,45.72,525715.92
1901,11506.53,11507.39,11506.08,11506.75,1520104020,31.83,366653.01
1902,11506.75,11507.03,11502.18,11502.18,1520103960,116.59,1345597.3
1903,11502.18,11502.37,11498.65,11498.65,1520103900,29.27,337585.25
1904,11498.46,11500.59,11496.99,11496.99,1520103840,41.37,475523.1
1905,11497.13,11497.62,11494.29,11494.35,1520103780,62.18,717077.04
1906,11494.35,11494.78,11493.17,11493.22,1520103720,8.37,96896.06
1907,11493.05,11493.64,11492.06,11493.64,1520103660,14.11,163391.04
1908,11493.63,11495.37,11493.21,11494.78,1520103600,14.69,169009.26
1909,11494.74,11495.24,11492.72,11492.89,1520103540,16.46,189718.74
1910,11492.87,11493.84,11492.59,11492.73,1520103480,22.75,261902.2
1911,11492.48,11493.29,11491.88,11492.52,1520103420,25.17,290115.48
1912,11492.35,11494.43,11491.85,11493.4,1520103360,18.37,212489.92
1913,11493.4,11495.06,11492.79,11493.72,1520103300,7.48,86493.15
1914,11493.67,11493.67,11490.53,11490.56,1520103240,25.91,298004.5
1915,11490.56,11492.05,11490.14,11491.13,1520103180,4.35,50057.61
1916,11491.13,11491.9,11490.24,11490.87,1520103120,17.4,200436.68
1917,11490.82,11492.72,11487.82,11492.49,1520103060,42.84,492210.16
1918,11492.49,11492.5,11488.43,11489.0,1520103000,33.55,386623.19
1919,11489.0,11490.98,11488.87,11490.54,1520102940,14.71,169056.22
1920,11490.54,11490.73,11488.01,11488.08,1520102880,7.71,88731.6
1921,11488.11,11490.0,11487.47,11490.0,1520102820,10.62,122796.18
1922,11490.01,11490.01,11486.58,11488.63,1520102760,12.22,140879.75
1923,11488.63,11488.87,11486.93,11486.94,1520102700,10.64,122253.18
1924,11487.12,11487.23,11482.19,11482.45,1520102640,7.87,91146.64
1925,11482.9,11485.2,11480.87,11483.85,1520102580,12.05,138495.1
1926,11483.85,11488.45,11482.46,11487.45,1520102520,23.12,268083.8
1927,11487.76,11487.77,11485.79,11487.11,1520102460,13.77,159687.98
1928,11487.11,11491.12,11483.07,11489.58,1520102400,21.99,253012.55
1929,11489.07,11489.09,11484.97,11485.16,1520102340,5.71,66305.33
1930,11485.59,11485.75,11480.16,11480.57,1520102280,12.11,139210.21
1931,11480.27,11480.62,11479.51,11480.62,1520102220,8.33,96324.62
1932,11481.53,11481.85,11475.41,11479.62,1520102160,36.42,421159.14
1933,11479.68,11483.77,11476.72,11482.61,1520102100,31.08,358514.29
1934,11483.41,11484.54,11481.4,11484.54,1520102040,26.65,306375.53
1935,11487.01,11487.42,11470.15,11470.42,1520101980,46.41,537884.17
1936,11470.42,11471.17,11468.23,11470.42,1520101920,41.3,473654.28
1937,11470.3,11484.47,11469.73,11482.73,1520101860,154.09,1765400.86
1938,11483.17,11497.45,11483.1,11495.85,1520101800,103.65,1189774.44
1939,11496.15,11498.13,11494.77,11495.66,1520101740,25.03,288102.22
1940,11495.69,11496.07,11490.96,11496.07,1520101680,18.51,216353.9
1941,11496.07,11500.21,11494.74,11499.64,1520101620,21.06,243992.22
1942,11500.2,11502.82,11500.2,11501.69,1520101560,22.3,258234.41
1943,11502.45,11503.19,11502.02,11502.45,1520101500,11.21,129804.94
1944,11502.4,11503.85,11502.09,11502.67,1520101440,12.71,147804.76
1945,11502.37,11503.11,11502.14,11502.36,1520101380,12.46,145268.11
1946,11502.78,11503.1,11500.65,11501.96,1520101320,7.73,89334.07
1947,11501.96,11502.61,11499.4,11499.79,1520101260,19.33,222807.33
1948,11499.79,11500.43,11498.92,11499.49,1520101200,11.51,134996.21
1949,11499.11,11501.31,11498.77,11500.81,1520101140,16.36,190820.15
1950,11500.81,11500.81,11499.52,11500.33,1520101080,7.88,90964.97
1951,11499.94,11500.03,11495.45,11495.56,1520101020,30.12,350952.97
1952,11495.82,11496.64,11493.14,11495.95,1520100960,14.04,164147.49
1953,11496.22,11499.01,11494.68,11499.01,1520100900,12.13,139624.64
1954,11498.87,11501.5,11497.84,11498.29,1520100840,37.11,427080.08
1955,11498.55,11498.62,11491.99,11498.15,1520100780,17.83,205043.91
1956,11497.86,11500.21,11496.42,11496.88,1520100720,23.73,277345.1
1957,11497.3,11497.64,11485.16,11492.28,1520100660,62.76,722797.58
1958,11492.28,11497.66,11491.32,11497.66,1520100600,38.03,437915.87
1959,11497.69,11508.41,11497.27,11508.4,1520100540,27.76,319697.12
1960,11508.4,11508.89,11503.42,11503.65,1520100480,12.9,149243.7
1961,11503.65,11503.65,11501.24,11501.66,1520100420,19.35,224306.9
1962,11501.66,11503.64,11501.59,11502.06,1520100360,17.6,203664.06
1963,11502.76,11502.94,11493.43,11493.59,1520100300,35.08,403864.5
1964,11493.59,11500.18,11492.13,11500.18,1520100240,65.25,752329.77
1965,11499.74,11516.17,11499.23,11515.74,1520100180,113.06,1300396.89
1966,11515.74,11520.43,11514.42,11520.14,1520100120,31.76,376362.69
1967,11520.14,11524.94,11514.23,11524.94,1520100060,82.47,955061.93
1968,11524.52,11526.65,11521.99,11523.2,1520100000,24.47,282987.11
1969,11523.2,11525.09,11520.77,11521.54,1520099940,38.66,448194.57
1970,11522.04,11525.21,11517.4,11517.5,1520099880,59.97,691476.53
1971,11517.5,11518.59,11511.56,11512.39,1520099820,20.89,243208.47
1972,11512.02,11525.13,11512.02,11522.17,1520099760,101.47,1169969.46
1973,11521.87,11529.85,11521.74,11527.02,1520099700,71.79,835455.59
1974,11527.61,11530.66,11522.46,11522.75,1520099640,99.11,1141957.22
1975,11523.41,11524.75,11520.8,11520.8,1520099580,33.54,388883.2
1976,11521.15,11521.82,11517.08,11518.83,1520099520,32.47,375214.67
1977,11518.31,11523.43,11516.23,11516.64,1520099460,49.24,575205.54
1978,11517.07,11525.8,11515.68,11524.19,1520099400,93.01,1076036.63
1979,11523.53,11526.03,11499.83,11499.84,1520099340,625.55,7216266.6
1980,11499.83,11499.97,11489.97,11489.97,1520099280,72.12,829555.46
1981,11491.1,11492.96,11490.09,11490.13,1520099220,22.82,264177.49
1982,11490.2,11491.72,11489.14,11490.55,1520099160,19.14,223012.77
1983,11490.62,11490.62,11487.11,11490.24,1520099100,23.8,278548.11
1984,11489.2,11490.65,11487.52,11488.24,1520099040,22.1,255561.56
1985,11488.24,11489.57,11482.22,11482.23,1520098980,97.17,1120925.73
1986,11482.12,11482.23,11470.08,11470.5,1520098920,98.37,1133669.46
1987,11470.54,11470.71,11469.04,11469.52,1520098860,31.84,372566.58
1988,11469.74,11469.74,11468.53,11469.03,1520098800,7.91,91053.8
1989,11468.5,11468.92,11467.31,11467.34,1520098740,15.81,181428.71
1990,11466.4,11467.03,11464.1,11466.82,1520098680,5.19,59607.44
1991,11466.92,11467.4,11463.39,11463.39,1520098620,15.92,184652.36
1992,11463.26,11466.32,11459.96,11459.96,1520098560,101.9,1166853.29
1993,11459.94,11461.43,11459.35,11460.59,1520098500,6.91,79524.19
